customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,total_charges_outlier_flag,tenure_group,total_addon_services,average_charge_per_month,is_new_customer,has_any_streaming,is_fully_automated_payer,avg_charge_per_month
CUST-04138,Female,No,Yes,Yes,5,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Bank transfer,78.48,395.79,No,0,New (0-12m),2,79.158,0,1,0,79.16
CUST-04139,Male,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic check,91.08,4731.7,No,0,Loyal (49m+),1,90.99423076923077,0,0,0,90.99
CUST-04140,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Electronic check,65.17,2013.06,Yes,0,Established (25-48m),2,64.93741935483871,0,0,0,64.94
CUST-04141,Female,No,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-To-Month,No,Bank transfer,98.45,4041.28,No,0,Established (25-48m),3,98.56780487804879,0,1,0,98.57
CUST-04142,Female,No,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-To-Month,No,Bank transfer,90.75,4174.18,Yes,0,Established (25-48m),2,90.74304347826087,0,0,0,90.74
CUST-04143,male,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,35.71,1080.34,Yes,0,Established (25-48m),0,36.01133333333333,0,0,0,36.01
CUST-04144,Male,Yes,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One Year,No,Electronic check,92.27,5619.71,No,0,Loyal (49m+),2,92.12639344262296,0,1,0,92.13
CUST-04145,Female,No,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One Year,No,Bank transfer,93.82,5159.69,No,0,Loyal (49m+),2,93.81254545454544,0,1,0,93.81
CUST-04146,Female,No,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-To-Month,No,Mailed check,70.24,697.42,Yes,0,New (0-12m),2,69.74199999999999,0,0,0,69.74
CUST-04147,Male,Yes,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic check,99.11,2477.85,No,0,Established (25-48m),4,99.11399999999999,0,1,0,99.11
CUST-04148,Male,Yes,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,28.99,744.59,No,0,Established (25-48m),0,28.638076923076923,0,0,0,28.64
CUST-04149,Female,No,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Credit card,75.03,4192.49,No,0,Loyal (49m+),3,74.86589285714285,0,1,0,74.87
CUST-04150,Female,Yes,No,Yes,26,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic check,76.07,1978.54,No,0,Established (25-48m),3,76.09769230769231,0,1,0,76.1
CUST-04151,Female,No,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic check,85.52,4957.22,Yes,0,Loyal (49m+),1,85.46931034482759,0,0,0,85.47
CUST-04152,Female,Yes,No,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-To-Month,No,Bank transfer,73.09,4448.95,No,0,Loyal (49m+),3,72.93360655737705,0,1,0,72.93
CUST-04153,Male,No,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic check,92.11,1752.26,Yes,0,Mid-term (13-24m),2,92.22421052631579,0,1,0,92.22
CUST-04154,Male,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Credit card,91.04,180.96,Yes,0,New (0-12m),1,90.48,1,1,0,90.48
CUST-04155,Male,No,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic check,100.4,1515.54,No,0,Mid-term (13-24m),4,101.036,0,1,0,101.04
CUST-04156,Female,No,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,No,Two Year,Yes,Bank transfer,63.22,2725.11,No,0,Established (25-48m),2,63.3746511627907,0,1,0,63.37
CUST-04157,Female,No,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Mailed check,103.17,2996.53,No,0,Established (25-48m),5,103.32862068965518,0,1,0,103.33
CUST-04158,Female,No,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,No,One Year,No,Electronic check,63.97,2494.41,No,0,Established (25-48m),1,63.959230769230764,0,0,0,63.96
CUST-04159,Female,No,No,No,64,Yes,No,DSL,Yes,No,No,No,No,Yes,Two Year,Yes,Credit card,67.12,4295.38,No,0,Loyal (49m+),2,67.1153125,0,1,0,67.12
CUST-04160,Male,No,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,83.23,2339.24,No,0,Established (25-48m),1,83.5442857142857,0,0,0,83.54
CUST-04161,Male,No,Yes,No,29,Yes,No,DSL,Yes,No,No,No,Yes,No,Two Year,No,Electronic check,65.77,1911.96,No,0,Established (25-48m),2,65.92965517241379,0,1,0,65.93
CUST-04162,Female,No,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic check,85.72,2649.12,No,0,Established (25-48m),1,85.45548387096774,0,0,0,85.46
CUST-04163,Male,No,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two Year,No,Mailed check,77.96,700.36,No,0,New (0-12m),0,77.81777777777778,0,0,0,77.82
CUST-04164,Female,No,Yes,Yes,50,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,71.04,3550.36,No,0,Loyal (49m+),2,71.0072,0,1,0,71.01
CUST-04165,Female,Yes,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Mailed check,99.88,691.41,Yes,0,New (0-12m),3,98.77285714285713,0,0,0,98.77
CUST-04166,M,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed check,75.0,3756.91,No,0,Loyal (49m+),3,75.1382,0,1,0,75.14
CUST-04167,Female,No,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two Year,Yes,Mailed check,92.53,3234.18,No,0,Established (25-48m),3,92.40514285714285,0,1,0,92.41
CUST-04168,Female,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Electronic check,101.98,5504.39,No,0,Loyal (49m+),3,101.93314814814815,0,0,0,101.93
CUST-04169,Male,No,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Two Year,No,Mailed check,45.55,1558.29,No,0,Established (25-48m),0,45.83205882352941,0,0,0,45.83
CUST-04170,F,No,No,Yes,35,Yes,Yes,DSL,No,No,No,Yes,No,No,One Year,Yes,Electronic check,65.52,2296.84,No,0,Established (25-48m),1,65.62400000000001,0,0,0,65.62
CUST-04171,Female,No,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,34.45,1900.87,Yes,0,Loyal (49m+),0,34.56127272727272,0,0,0,34.56
CUST-04172,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,No,Bank transfer,91.01,3177.46,Yes,0,Established (25-48m),1,90.78457142857143,0,0,0,90.78
CUST-04173,Female,No,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,36.67,2201.0,No,0,Loyal (49m+),0,36.68333333333333,0,0,0,36.68
CUST-04174,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-To-Month,No,Electronic check,94.98,5798.09,No,0,Loyal (49m+),3,95.05065573770491,0,1,0,95.05
CUST-04175,Female,No,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two Year,No,Electronic check,100.23,2411.79,No,0,Mid-term (13-24m),3,100.49125,0,1,0,100.49
CUST-04176,Male,Yes,No,Yes,63,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,No,Mailed check,68.54,4325.72,No,0,Loyal (49m+),2,68.66222222222223,0,1,0,68.66
CUST-04177,Male,No,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,One Year,No,Mailed check,84.27,4963.73,No,0,Loyal (49m+),1,84.13101694915254,0,0,0,84.13
CUST-04178,Male,No,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two Year,Yes,Mailed check,94.84,5315.83,No,0,Loyal (49m+),2,94.92553571428572,0,1,0,94.93
CUST-04179,Female,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,35.81,2462.85,No,0,Loyal (49m+),0,35.69347826086956,0,0,0,35.69
CUST-04180,Male,No,Yes,Yes,51,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-To-Month,No,Mailed check,67.16,3423.24,No,0,Loyal (49m+),2,67.12235294117647,0,0,0,67.12
CUST-04181,Male,No,No,Yes,55,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two Year,Yes,Bank transfer,78.19,4299.37,No,0,Loyal (49m+),2,78.17036363636363,0,1,0,78.17
CUST-04182,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two Year,Yes,Electronic check,100.15,6205.03,No,0,Loyal (49m+),3,100.08112903225806,0,0,0,100.08
CUST-04183,Male,Yes,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic check,85.55,5739.12,No,0,Loyal (49m+),1,85.65850746268657,0,0,0,85.66
CUST-04184,Male,No,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic check,96.63,1837.7,Yes,0,Mid-term (13-24m),3,96.72105263157896,0,1,0,96.72
CUST-04185,Female,No,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,36.72,1938.97,No,0,Loyal (49m+),0,36.58433962264151,0,0,0,36.58
CUST-04186,Female,No,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,35.8,0.0,Yes,0,New (0-12m),0,35.8,1,0,0,35.8
CUST-04187,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,No,Bank transfer,58.47,517.81,Yes,0,New (0-12m),0,57.53444444444444,0,0,0,57.53
CUST-04188,Female,No,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One Year,Yes,Bank transfer,91.4,2010.69,No,0,Mid-term (13-24m),2,91.395,0,0,0,91.4
CUST-04189,Female,No,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two Year,Yes,Electronic check,85.39,4266.6,No,0,Loyal (49m+),1,85.33200000000001,0,1,0,85.33
CUST-04190,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two Year,No,Bank transfer,97.31,2234.57,No,0,Mid-term (13-24m),2,97.15521739130436,0,0,0,97.16
CUST-04191,Female,No,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Electronic check,67.27,814.1,No,0,New (0-12m),2,67.84166666666667,0,1,0,67.84
CUST-04192,Male,No,No,Yes,28,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Mailed check,75.26,2114.27,No,0,Established (25-48m),4,75.50964285714285,0,1,0,75.51
CUST-04193,Female,No,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer,37.22,2125.13,No,0,Loyal (49m+),0,37.28298245614035,0,0,0,37.28
CUST-04194,Male,No,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,No,Bank transfer,82.63,3478.85,No,0,Established (25-48m),1,82.82976190476191,0,0,0,82.83
CUST-04195,Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two Year,Yes,Electronic check,92.08,831.81,No,0,New (0-12m),2,92.42333333333333,0,1,0,92.42
CUST-04196,Female,No,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,87.32,2621.98,No,0,Established (25-48m),1,87.39933333333333,0,0,0,87.4
CUST-04197,Male,No,No,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed check,77.4,998.07,Yes,0,Mid-term (13-24m),4,76.77461538461539,0,1,0,76.77
CUST-04198,Male,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two Year,Yes,Electronic check,91.39,3006.08,No,0,Established (25-48m),1,91.09333333333333,0,0,0,91.09
CUST-04199,Male,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-To-Month,No,Credit card,88.4,1408.6,No,0,Mid-term (13-24m),2,88.0375,0,1,0,88.04
CUST-04200,Male,No,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two Year,Yes,Electronic check,97.37,1953.14,Yes,0,Mid-term (13-24m),2,97.65700000000001,0,1,0,97.66
CUST-04201,Female,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit card,74.64,4934.82,No,0,Loyal (49m+),3,74.77,0,1,0,74.77
CUST-04202,Female,No,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,34.86,1981.61,No,0,Loyal (49m+),0,34.76508771929824,0,0,0,34.77
CUST-04203,Female,No,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed check,62.58,431.43,No,0,New (0-12m),1,61.63285714285714,0,0,0,61.63
CUST-04204,Female,No,No,No,37,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two Year,No,Electronic check,54.22,2012.85,Yes,0,Established (25-48m),2,54.40135135135135,0,1,0,54.4
CUST-04205,Female,No,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank transfer,98.79,2467.34,No,0,Established (25-48m),3,98.6936,0,1,0,98.69
CUST-04206,Female,No,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,No,Electronic check,89.75,5663.81,No,0,Loyal (49m+),1,89.90174603174604,0,1,0,89.9
CUST-04207,Female,Yes,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,No,Mailed check,78.85,2295.87,No,0,Established (25-48m),0,79.16793103448275,0,0,0,79.17
CUST-04208,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two Year,No,Electronic check,84.74,674.61,No,0,New (0-12m),1,84.32625,0,1,0,84.33
CUST-04209,F,No,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed check,93.24,2891.64,Yes,0,Established (25-48m),3,93.27870967741936,0,1,0,93.28
CUST-04210,Female,Yes,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic check,82.26,826.19,Yes,0,New (0-12m),4,82.619,0,1,0,82.62
CUST-04211,Male,No,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,35.82,1184.86,Yes,0,Established (25-48m),0,35.90484848484848,0,0,0,35.9
CUST-04212,Female,No,Yes,No,17,No,No phone service,DSL,Yes,No,No,No,No,No,Two Year,No,Bank transfer,52.44,900.99,No,0,Mid-term (13-24m),1,52.99941176470588,0,0,0,53.0
CUST-04213,Male,No,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit card,67.52,1212.54,No,0,Mid-term (13-24m),5,67.36333333333333,0,1,0,67.36
CUST-04214,Male,No,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic check,76.68,4068.56,Yes,0,Loyal (49m+),3,76.76528301886792,0,1,0,76.77
CUST-04215,Male,Yes,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed check,92.92,3346.74,Yes,0,Established (25-48m),3,92.96499999999999,0,1,0,92.96
CUST-04216,male,No,No,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Mailed check,71.37,785.48,Yes,0,New (0-12m),3,71.40727272727273,0,1,0,71.41
CUST-04217,male,No,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic check,72.11,209.3,Yes,0,New (0-12m),2,69.76666666666667,1,1,0,69.77
CUST-04218,Male,No,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Bank transfer,98.2,4129.47,Yes,0,Established (25-48m),4,98.32071428571429,0,1,0,98.32
CUST-04219,Female,No,No,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Bank transfer,72.28,1877.23,No,0,Established (25-48m),3,72.20115384615384,0,0,0,72.2
CUST-04220,Female,No,No,No,50,No,No phone service,DSL,No,No,No,No,Yes,No,One Year,No,Electronic check,49.68,2476.59,No,0,Loyal (49m+),1,49.531800000000004,0,1,0,49.53
CUST-04221,Male,No,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank transfer,59.22,227.11,No,0,New (0-12m),1,56.7775,0,0,0,56.78
CUST-04222,male,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One Year,Yes,Bank transfer,81.48,400.37,No,0,New (0-12m),0,80.074,0,0,0,80.07
CUST-04223,Male,No,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,31.77,1751.16,No,0,Loyal (49m+),0,31.83927272727273,0,0,0,31.84
CUST-04224,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank transfer,76.68,5142.54,No,0,Loyal (49m+),3,76.75432835820895,0,1,0,76.75
CUST-04225,Female,No,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-To-Month,No,Mailed check,95.62,4102.58,No,0,Established (25-48m),2,95.40883720930232,0,0,0,95.41
CUST-04226,Female,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer,28.98,398.82,No,0,Mid-term (13-24m),0,28.487142857142857,0,0,0,28.49
CUST-04227,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No,No,No,One Year,Yes,Mailed check,58.88,2424.06,No,0,Established (25-48m),0,59.12341463414634,0,0,0,59.12
CUST-04228,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,28.64,284.68,No,0,New (0-12m),0,28.468,0,0,0,28.47
CUST-04229,Female,Yes,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer,33.23,2400.46,No,0,Loyal (49m+),0,33.33972222222222,0,0,0,33.34
CUST-04230,Female,No,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed check,69.46,692.74,No,0,New (0-12m),3,69.274,0,1,0,69.27
CUST-04231,Male,No,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank transfer,81.78,5316.28,No,0,Loyal (49m+),4,81.78892307692307,0,1,0,81.79
CUST-04232,Male,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,32.48,851.99,No,0,Established (25-48m),0,32.768846153846155,0,0,0,32.77
CUST-04233,Female,Yes,No,No,57,Yes,No,DSL,Yes,No,No,No,No,Yes,One Year,Yes,Bank transfer,65.97,3770.09,No,0,Loyal (49m+),2,66.1419298245614,0,1,0,66.14
CUST-04234,Female,No,No,No,71,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Electronic check,63.28,4484.3,No,0,Loyal (49m+),2,63.15915492957747,0,0,0,63.16
CUST-04235,Female,No,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank transfer,100.87,2020.04,Yes,0,Mid-term (13-24m),3,101.002,0,1,0,101.0
CUST-04236,Female,No,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-To-Month,No,Mailed check,63.88,1276.97,No,0,Mid-term (13-24m),1,63.8485,0,1,0,63.85
CUST-04237,Female,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,36.09,2563.17,No,0,Loyal (49m+),0,36.100985915492956,0,0,0,36.1
CUST-04238,M,No,No,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two Year,Yes,Electronic check,68.68,0.0,No,0,New (0-12m),3,68.68,1,1,0,68.68
CUST-04239,Female,No,Yes,Yes,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two Year,No,Credit card,68.32,3902.13,No,0,Loyal (49m+),2,68.45842105263158,0,1,0,68.46
CUST-04240,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Mailed check,100.67,1203.78,No,0,New (0-12m),3,100.315,0,1,0,100.32
CUST-04241,Female,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,30.93,2219.75,No,0,Loyal (49m+),0,30.82986111111111,0,0,0,30.83
CUST-04242,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,28.42,146.28,No,0,New (0-12m),0,29.256,0,0,0,29.26
CUST-04243,Female,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank transfer,90.06,5143.03,Yes,0,Loyal (49m+),1,90.22859649122806,0,0,0,90.23
CUST-04244,Male,Yes,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Bank transfer,31.9,505.21,No,0,Mid-term (13-24m),0,31.575625,0,0,0,31.58
CUST-04245,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two Year,No,Bank transfer,95.92,6905.62,No,0,Loyal (49m+),2,95.9113888888889,0,0,0,95.91
CUST-04246,Male,Yes,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One Year,Yes,Bank transfer,90.88,990.98,Yes,0,New (0-12m),2,90.08909090909091,0,1,0,90.09
CUST-04247,Male,No,Yes,Yes,51,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic check,106.22660000000005,4133.79,No,0,Loyal (49m+),2,81.05470588235293,0,1,0,81.05
CUST-04248,Male,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,34.25,2369.37,No,0,Loyal (49m+),0,34.33869565217391,0,0,0,34.34
CUST-04249,Male,Yes,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed check,98.53,7101.79,Yes,0,Loyal (49m+),4,98.63597222222222,0,1,0,98.64
CUST-04250,Male,No,No,No,51,No,No phone service,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Electronic check,46.17,2349.36,Yes,0,Loyal (49m+),0,46.06588235294118,0,0,0,46.07
CUST-04251,Male,No,Yes,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-To-Month,No,Mailed check,56.56,2037.11,No,0,Established (25-48m),0,56.586388888888884,0,0,0,56.59
CUST-04252,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,31.98,69.66,Yes,0,New (0-12m),0,34.83,1,0,0,34.83
CUST-04253,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,31.48,210.73,No,0,New (0-12m),0,30.104285714285712,0,0,0,30.1
CUST-04254,Female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,No,No,One Year,Yes,Electronic check,64.23,572.32,No,0,New (0-12m),2,63.59111111111112,0,0,0,63.59
CUST-04255,Female,No,No,Yes,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank transfer,94.83,4352.93,No,0,Established (25-48m),3,94.62891304347826,0,1,0,94.63
CUST-04256,Female,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Electronic check,31.4,1248.54,Yes,0,Established (25-48m),0,31.2135,0,0,0,31.21
CUST-04257,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,60.19,3785.52,No,0,Loyal (49m+),1,60.08761904761905,0,0,0,60.09
CUST-04258,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,Month-To-Month,No,Bank transfer,60.29,2462.48,No,0,Established (25-48m),1,60.06048780487805,0,0,0,60.06
CUST-04259,Male,Yes,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two Year,Yes,Electronic check,87.21,3661.58,No,0,Established (25-48m),1,87.18047619047618,0,1,0,87.18
CUST-04260,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,No,Mailed check,67.29,536.57,No,0,New (0-12m),2,67.07125,0,1,0,67.07
CUST-04261,Male,No,Yes,No,13,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One Year,Yes,Electronic check,81.31,1052.86,Yes,0,Mid-term (13-24m),2,80.98923076923076,0,1,0,80.99
CUST-04262,Female,No,No,No,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Two Year,Yes,Credit card,66.55,196.01,No,0,New (0-12m),2,65.33666666666666,1,1,0,65.34
CUST-04263,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,No,Electronic check,78.82,79.56,No,0,New (0-12m),0,79.56,1,0,0,79.56
CUST-04264,Male,No,No,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One Year,No,Electronic check,70.47,0.0,No,0,New (0-12m),3,70.47,1,1,0,70.47
CUST-04265,Male,No,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One Year,No,Mailed check,74.89,4802.46,No,0,Loyal (49m+),3,75.0384375,0,1,0,75.04
